State FIPS,County FIPS,County,State,County Name/State Abbreviation,Labor Force,Employed,Unemployed,Unemployment Rate
01,001,Autauga County,AL,"Autauga County, AL",25710,24395,1315,5.1
01,003,Baldwin County,AL,"Baldwin County, AL",89778,84972,4806,5.4
01,005,Barbour County,AL,"Barbour County, AL",8334,7638,696,8.4
01,007,Bibb County,AL,"Bibb County, AL",8539,7986,553,6.5
01,009,Blount County,AL,"Blount County, AL",24380,23061,1319,5.4
01,011,Bullock County,AL,"Bullock County, AL",4785,4457,328,6.9
01,013,Butler County,AL,"Butler County, AL",9116,8484,632,6.9
01,015,Calhoun County,AL,"Calhoun County, AL",45450,42470,2980,6.6
01,017,Chambers County,AL,"Chambers County, AL",14858,14044,814,5.5
01,019,Cherokee County,AL,"Cherokee County, AL",11241,10671,570,5.1
01,021,Chilton County,AL,"Chilton County, AL",19029,17982,1047,5.5
01,023,Choctaw County,AL,"Choctaw County, AL",4292,3926,366,8.5
01,025,Clarke County,AL,"Clarke County, AL",7889,7030,859,10.9
01,027,Clay County,AL,"Clay County, AL",5579,5247,332,6.0
01,029,Cleburne County,AL,"Cleburne County, AL",5738,5394,344,6.0
01,031,Coffee County,AL,"Coffee County, AL",20429,19227,1202,5.9
01,033,Colbert County,AL,"Colbert County, AL",23261,21640,1621,7.0
01,035,Conecuh County,AL,"Conecuh County, AL",4512,4131,381,8.4
01,037,Coosa County,AL,"Coosa County, AL",4344,4084,260,6.0
01,039,Covington County,AL,"Covington County, AL",15366,14325,1041,6.8
01,041,Crenshaw County,AL,"Crenshaw County, AL",6401,6024,377,5.9
01,043,Cullman County,AL,"Cullman County, AL",37594,35720,1874,5.0
01,045,Dale County,AL,"Dale County, AL",19796,18648,1148,5.8
01,047,Dallas County,AL,"Dallas County, AL",15293,13880,1413,9.2
01,049,DeKalb County,AL,"DeKalb County, AL",28996,27232,1764,6.1
01,051,Elmore County,AL,"Elmore County, AL",36921,35161,1760,4.8
01,053,Escambia County,AL,"Escambia County, AL",14433,13472,961,6.7
01,055,Etowah County,AL,"Etowah County, AL",42914,40372,2542,5.9
01,057,Fayette County,AL,"Fayette County, AL",6542,6100,442,6.8
01,059,Franklin County,AL,"Franklin County, AL",13752,12941,811,5.9
01,061,Geneva County,AL,"Geneva County, AL",10720,10097,623,5.8
01,063,Greene County,AL,"Greene County, AL",2848,2564,284,10.0
01,065,Hale County,AL,"Hale County, AL",5933,5478,455,7.7
01,067,Henry County,AL,"Henry County, AL",6666,6231,435,6.5
01,069,Houston County,AL,"Houston County, AL",44185,41621,2564,5.8
01,071,Jackson County,AL,"Jackson County, AL",23390,21911,1479,6.3
01,073,Jefferson County,AL,"Jefferson County, AL",308632,290887,17745,5.7
01,075,Lamar County,AL,"Lamar County, AL",5643,5324,319,5.7
01,077,Lauderdale County,AL,"Lauderdale County, AL",42180,39490,2690,6.4
01,079,Lawrence County,AL,"Lawrence County, AL",13607,12665,942,6.9
01,081,Lee County,AL,"Lee County, AL",71759,67995,3764,5.2
01,083,Limestone County,AL,"Limestone County, AL",40349,38229,2120,5.3
01,085,Lowndes County,AL,"Lowndes County, AL",3770,3371,399,10.6
01,087,Macon County,AL,"Macon County, AL",7803,7208,595,7.6
01,089,Madison County,AL,"Madison County, AL",172125,163288,8837,5.1
01,091,Marengo County,AL,"Marengo County, AL",7608,7063,545,7.2
01,093,Marion County,AL,"Marion County, AL",12394,11572,822,6.6
01,095,Marshall County,AL,"Marshall County, AL",41240,39034,2206,5.3
01,097,Mobile County,AL,"Mobile County, AL",186230,173856,12374,6.6
01,099,Monroe County,AL,"Monroe County, AL",7255,6596,659,9.1
01,101,Montgomery County,AL,"Montgomery County, AL",104883,98929,5954,5.7
01,103,Morgan County,AL,"Morgan County, AL",54413,51395,3018,5.5
01,105,Perry County,AL,"Perry County, AL",3438,3083,355,10.3
01,107,Pickens County,AL,"Pickens County, AL",7702,7172,530,6.9
01,109,Pike County,AL,"Pike County, AL",14825,13860,965,6.5
01,111,Randolph County,AL,"Randolph County, AL",9350,8827,523,5.6
01,113,Russell County,AL,"Russell County, AL",23338,22038,1300,5.6
01,115,St. Clair County,AL,"St. Clair County, AL",38757,36745,2012,5.2
01,117,Shelby County,AL,"Shelby County, AL",108670,103986,4684,4.3
01,119,Sumter County,AL,"Sumter County, AL",5069,4678,391,7.7
01,121,Talladega County,AL,"Talladega County, AL",34528,32244,2284,6.6
01,123,Tallapoosa County,AL,"Tallapoosa County, AL",18426,17396,1030,5.6
01,125,Tuscaloosa County,AL,"Tuscaloosa County, AL",98431,92864,5567,5.7
01,127,Walker County,AL,"Walker County, AL",25356,23465,1891,7.5
01,129,Washington County,AL,"Washington County, AL",6686,6109,577,8.6
01,131,Wilcox County,AL,"Wilcox County, AL",2795,2391,404,14.5
01,133,Winston County,AL,"Winston County, AL",9455,8783,672,7.1
02,013,Aleutians East Borough,AK,"Aleutians East Borough, AK",2589,2523,66,2.5
02,016,Aleutians West Census Area,AK,"Aleutians West Census Area, AK",3982,3856,126,3.2
02,020,Anchorage Borough/municipality,AK,"Anchorage Borough/municipality, AK",155471,147254,8217,5.3
02,050,Bethel Census Area,AK,"Bethel Census Area, AK",7219,6230,989,13.7
02,060,Bristol Bay Borough,AK,"Bristol Bay Borough, AK",413,385,28,6.8
02,068,Denali Borough,AK,"Denali Borough, AK",1091,996,95,8.7
02,070,Dillingham Census Area,AK,"Dillingham Census Area, AK",2073,1881,192,9.3
02,090,Fairbanks North Star Borough,AK,"Fairbanks North Star Borough, AK",46443,43824,2619,5.6
02,100,Haines Borough,AK,"Haines Borough, AK",1071,966,105,9.8
02,105,Hoonah-Angoon Census Area,AK,"Hoonah-Angoon Census Area, AK",1200,1064,136,11.3
02,110,Juneau Borough/city,AK,"Juneau Borough/city, AK",17343,16599,744,4.3
02,122,Kenai Peninsula Borough,AK,"Kenai Peninsula Borough, AK",27123,24906,2217,8.2
02,130,Ketchikan Gateway Borough,AK,"Ketchikan Gateway Borough, AK",7019,6581,438,6.2
02,150,Kodiak Island Borough,AK,"Kodiak Island Borough, AK",6418,6101,317,4.9
02,158,Kusilvak Census Area,AK,"Kusilvak Census Area, AK",2706,2142,564,20.8
02,164,Lake and Peninsula Borough,AK,"Lake and Peninsula Borough, AK",653,575,78,11.9
02,170,Matanuska-Susitna Borough,AK,"Matanuska-Susitna Borough, AK",47353,43613,3740,7.9
02,180,Nome Census Area,AK,"Nome Census Area, AK",4072,3574,498,12.2
